TP_FUNDO_CLASSE,CNPJ_FUNDO_CLASSE,ID_SUBCLASSE,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST,CNPJ,nome_do_fundo
FI,29.177.012/0001-78,,2025-01-03,755836087.87,2.0340626,755867557.29,1025136.81,3291441.41,8342,29177012000178,ABSOLUTE VERTEX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS
FI,29.177.012/0001-78,,2025-01-06,758463678.48,2.0348707,758492102.4,4149085.51,1824833.53,8337,29177012000178,ABSOLUTE VERTEX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS
FI,31.006.476/0001-63,,2025-01-02,62667602.98,7846.27172156,62658489.1,0.0,0.0,1,31006476000163,PELF FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO
FI,31.006.476/0001-63,,2025-01-03,62675903.06,7846.46805463,62660056.97,0.0,0.0,1,31006476000163,PELF FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO
FI,31.006.476/0001-63,,2025-01-06,62682063.46,7846.39645098,62659485.16,0.0,0.0,1,31006476000163,PELF FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO
FI,32.203.308/0001-20,,2025-01-02,137176492.6,153.9285058,137133753.77,0.0,0.0,22,32203308000120,BNP PARIBAS CASH DI II FIC DE FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO
FI,32.203.308/0001-20,,2025-01-03,137248661.75,154.0070032,137203686.59,0.0,0.0,22,32203308000120,BNP PARIBAS CASH DI II FIC DE FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO
FI,32.203.308/0001-20,,2025-01-06,160935306.96,154.083788,160889222.41,23617128.85,0.0,23,32203308000120,BNP PARIBAS CASH DI II FIC DE FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO
FI,32.670.734/0001-74,,2025-01-02,5912974.14,1.19964181,5896500.92,0.0,0.0,1,32670734000174,FUNDO DE INVESTIMENTO SECURITY RENDA FIXA LONGO PRAZO TESOURO SELIC
FI,32.670.734/0001-74,,2025-01-03,5916163.63,1.20020216,5899255.16,0.0,0.0,1,32670734000174,FUNDO DE INVESTIMENTO SECURITY RENDA FIXA LONGO PRAZO TESOURO SELIC
FI,32.670.734/0001-74,,2025-01-06,5920535.0,1.20066476,5901528.94,0.0,0.0,1,32670734000174,FUNDO DE INVESTIMENTO SECURITY RENDA FIXA LONGO PRAZO TESOURO SELIC
FI,32.774.576/0001-00,,2025-01-02,280493875.4,2.96279304,389750187.39,0.0,0.0,1,32774576000100,OPPORTUNITY CARTEIRA FUNDO DE INVESTIMENTO EM AÃÃES
FI,32.774.576/0001-00,,2025-01-03,280642891.84,2.95079973,388172489.46,0.0,0.0,1,32774576000100,OPPORTUNITY CARTEIRA FUNDO DE INVESTIMENTO EM AÃÃES
FI,32.774.576/0001-00,,2025-01-06,290931334.49,2.94898006,387933114.57,0.0,0.0,1,32774576000100,OPPORTUNITY CARTEIRA FUNDO DE INVESTIMENTO EM AÃÃES
FI,35.789.402/0001-00,,2025-01-02,61795806.21,1.50235515,61791536.2,0.0,0.0,5569,35789402000100,TREND PE I FUNDO DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA
FI,35.789.402/0001-00,,2025-01-03,61820439.59,1.50309283,61815994.14,4131.15,10013.55,5569,35789402000100,TREND PE I FUNDO DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA
FI,35.789.402/0001-00,,2025-01-06,61855558.0,1.50394248,61850937.06,0.0,0.0,5569,35789402000100,TREND PE I FUNDO DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA
FI,35.789.402/0001-00,,2025-01-07,61888672.66,1.50501495,61883876.15,5425.36,16592.58,5568,35789402000100,TREND PE I FUNDO DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA
FI,35.927.261/0001-36,,2025-01-02,17896346.16,1.26487449,17847579.7,2495.62,1037.48,1,35927261000136,PORTO SEGURO ARX INCOME 70 PREV FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,35.927.261/0001-36,,2025-01-03,17715200.4,1.25281537,17563042.14,79.47,114461.04,1,35927261000136,PORTO SEGURO ARX INCOME 70 PREV FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,35.927.261/0001-36,,2025-01-06,17882554.77,1.26530007,17735502.11,5130.17,7691.44,1,35927261000136,PORTO SEGURO ARX INCOME 70 PREV FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,38.287.137/0001-41,,2025-01-02,3983397.52,1.3535517,3982420.36,0.0,0.0,1,38287137000141,KADIMA IVP II MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO
FI,38.287.137/0001-41,,2025-01-03,3989684.45,1.355491,3988126.12,0.0,0.0,1,38287137000141,KADIMA IVP II MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO
FI,38.287.137/0001-41,,2025-01-06,3993798.49,1.3538371,3983259.9,0.0,0.0,1,38287137000141,KADIMA IVP II MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO
FI,38.317.872/0001-50,,2025-01-02,17348343.41,12.9380102,17384741.41,0.0,0.0,34,38317872000150,G5 ALLOCATION II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,38.317.872/0001-50,,2025-01-03,17396558.43,12.945082,17394243.66,0.0,0.0,34,38317872000150,G5 ALLOCATION II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,38.317.872/0001-50,,2025-01-06,17396558.43,12.945082,17394243.66,0.0,0.0,34,38317872000150,G5 ALLOCATION II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,39.959.611/0001-05,,2025-01-02,13856144.69,1.15371211,13863710.36,0.0,0.0,1,39959611000105,+P FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO INVESTIMENTO NO EXTERIOR
FI,39.959.611/0001-05,,2025-01-03,13887028.97,1.15252043,13849390.45,0.0,0.0,1,39959611000105,+P FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO INVESTIMENTO NO EXTERIOR
FI,39.959.611/0001-05,,2025-01-06,13897445.59,1.15506954,13880022.03,0.0,0.0,1,39959611000105,+P FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO INVESTIMENTO NO EXTERIOR
FI,40.213.005/0001-17,,2025-01-02,146696812.1,1.165447,146392184.66,119102.39,0.0,5,40213005000117,REAL INVESTOR 100 ICATU PREV MASTER FUNDO DE INVESTIMENTO EM AÃÃES
FI,40.213.005/0001-17,,2025-01-03,142582320.0,1.15021179,144549483.87,71000.0,0.0,5,40213005000117,REAL INVESTOR 100 ICATU PREV MASTER FUNDO DE INVESTIMENTO EM AÃÃES
FI,40.213.005/0001-17,,2025-01-06,145472075.1,1.16843191,146901149.26,171053.45,109148.49,5,40213005000117,REAL INVESTOR 100 ICATU PREV MASTER FUNDO DE INVESTIMENTO EM AÃÃES
CLASSES - FIF,42.464.932/0001-35,,2025-01-02,12059193.33,1.330262,12050714.4,0.0,0.0,1,42464932000135,LEVON II FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÃD PRIV - RESP LIMITADA
CLASSES - FIF,42.464.932/0001-35,,2025-01-03,12064307.37,1.331452,12061498.27,0.0,0.0,1,42464932000135,LEVON II FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÃD PRIV - RESP LIMITADA
CLASSES - FIF,42.591.748/0001-56,,2025-01-02,10515637.34,1.38783601,10502438.68,0.0,0.0,2,42591748000156,REEF 1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO
CLASSES - FIF,42.591.748/0001-56,,2025-01-03,10515637.34,1.38783601,10502438.68,0.0,0.0,2,42591748000156,REEF 1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO
CLASSES - FIF,42.591.748/0001-56,,2025-01-06,10515637.34,1.38783601,10502438.68,0.0,0.0,2,42591748000156,REEF 1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO
FI,43.917.239/0001-33,,2025-01-02,9284481.84,1.6290461,9280874.64,0.0,0.0,12,43917239000133,MONETIZA NAVEG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO
FI,43.917.239/0001-33,,2025-01-03,9290962.23,1.6301124,9286949.22,0.0,0.0,12,43917239000133,MONETIZA NAVEG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO
FI,43.917.239/0001-33,,2025-01-06,9297450.6,1.63118,9293031.57,0.0,0.0,12,43917239000133,MONETIZA NAVEG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO
FI,44.104.962/0001-66,,2025-01-02,3635381.8,1.19014295,2661547.94,200.0,344.15,945,44104962000166,INTER SKOPOS FUNDO DE INVESTIMENTO MULTIMERCADO
FI,44.104.962/0001-66,,2025-01-02,3635381.8,1.19014295,2661547.94,200.0,344.15,945,44104962000166,INTER SKOPOS FUNDO DE INVESTIMENTO MULTIMERCADO
FI,44.104.962/0001-66,,2025-01-03,2663616.0,1.18763875,2655947.72,0.0,0.0,945,44104962000166,INTER SKOPOS FUNDO DE INVESTIMENTO MULTIMERCADO
FI,44.104.962/0001-66,,2025-01-03,2663616.0,1.18763875,2655947.72,0.0,0.0,945,44104962000166,INTER SKOPOS FUNDO DE INVESTIMENTO MULTIMERCADO
FI,44.104.962/0001-66,,2025-01-06,2674634.82,1.19176108,2642779.41,2000.0,24387.21,936,44104962000166,INTER SKOPOS FUNDO DE INVESTIMENTO MULTIMERCADO
FI,44.104.962/0001-66,,2025-01-06,2674634.82,1.19176108,2642779.41,2000.0,24387.21,936,44104962000166,INTER SKOPOS FUNDO DE INVESTIMENTO MULTIMERCADO
FI,44.212.709/0001-26,,2025-01-02,17259964.8,130.0559471453,17244861.71,0.0,0.0,1,44212709000126,DOMINGOS ICATU QUALIFICADO PREVIDENCIÃRIO FUNDO DE  INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO
FI,44.212.709/0001-26,,2025-01-03,17263722.66,130.1305454819,17254753.13,0.0,0.0,1,44212709000126,DOMINGOS ICATU QUALIFICADO PREVIDENCIÃRIO FUNDO DE  INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO
FI,44.212.709/0001-26,,2025-01-06,17265677.57,130.1402820113,17256044.15,0.0,0.0,1,44212709000126,DOMINGOS ICATU QUALIFICADO PREVIDENCIÃRIO FUNDO DE  INVESTIMENTO MULTIMERCADO CRÃDITO PRIVADO
FI,47.388.242/0001-68,,2025-01-02,515622582.69,1.511349109,515602975.84,0.0,0.0,1,47388242000168,JOHANNESBURG FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR
FI,47.388.242/0001-68,,2025-01-03,516911758.22,1.515127303,516891922.21,0.0,0.0,1,47388242000168,JOHANNESBURG FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR
FI,47.388.242/0001-68,,2025-01-06,515502857.13,1.510996815,515482789.12,0.0,0.0,1,47388242000168,JOHANNESBURG FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR
FI,47.443.954/0001-32,,2025-01-02,75016310.02,1.1257341,75017400.8,200000.0,0.0,45,47443954000132,GLOBAL MACRO ALLOCATION V FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,47.443.954/0001-32,,2025-01-03,74868439.44,1.1235065,74868957.53,0.0,0.0,45,47443954000132,GLOBAL MACRO ALLOCATION V FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,47.443.954/0001-32,,2025-01-06,74853714.06,1.123277,74853660.42,0.0,0.0,45,47443954000132,GLOBAL MACRO ALLOCATION V FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO
FI,51.955.295/0001-90,,2025-01-02,107091939.27,1102.1086568,106904539.71,0.0,0.0,9,51955295000190,Strata Flagship Fund 1 Feeder B FIC FIM CP
FI,51.955.295/0001-90,,2025-01-03,107010095.03,1101.18034794,106814493.75,0.0,0.0,9,51955295000190,Strata Flagship Fund 1 Feeder B FIC FIM CP
FI,51.955.295/0001-90,,2025-01-06,108304559.85,1100.6036827,108100756.84,1219512.2,0.0,9,51955295000190,Strata Flagship Fund 1 Feeder B FIC FIM CP
FI,52.237.908/0001-17,,2025-01-02,12422010.09,1.344059,12374066.08,0.0,4651.08,197,52237908000117,GENOA CAPITAL ARPA SELEÃÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA
FI,52.237.908/0001-17,,2025-01-03,12511796.28,1.352943,12532860.73,77003.0,0.0,200,52237908000117,GENOA CAPITAL ARPA SELEÃÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA
FI,52.237.908/0001-17,,2025-01-06,12728629.56,1.358485,12571058.4,7000.0,20134.76,200,52237908000117,GENOA CAPITAL ARPA SELEÃÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA
CLASSES - FIF,52.886.424/0001-07,,2025-01-02,5676839.81,10.2595875,5673324.36,0.0,0.0,3,52886424000107,SANTANDER PB ALDEBARAN AÃÃES FUNDO DE INVESTIMENTO FINANCEIRO
CLASSES - FIF,52.886.424/0001-07,,2025-01-03,5679368.59,10.2647483,5676178.17,0.0,0.0,3,52886424000107,SANTANDER PB ALDEBARAN AÃÃES FUNDO DE INVESTIMENTO FINANCEIRO
CLASSES - FIF,52.886.424/0001-07,,2025-01-06,5741144.89,10.3822509,5741154.5,0.0,0.0,3,52886424000107,SANTANDER PB ALDEBARAN AÃÃES FUNDO DE INVESTIMENTO FINANCEIRO
CLASSES - FIF,53.174.018/0001-76,,2025-01-03,500957412.71,35017.91120814,499826832.38,0.0,0.0,3,53174018000176,MARSSANI FUNDO DE INVESTIMENTO EM AÃÃES
CLASSES - FIF,53.174.018/0001-76,,2025-01-03,500957412.71,35017.91120814,499826832.38,0.0,0.0,3,53174018000176,MARSSANI FUNDO DE INVESTIMENTO EM AÃÃES
CLASSES - FIF,53.174.018/0001-76,,2025-01-06,494663296.71,34574.07971401,493491820.32,0.0,0.0,3,53174018000176,MARSSANI FUNDO DE INVESTIMENTO EM AÃÃES
CLASSES - FIF,53.174.018/0001-76,,2025-01-06,494663296.71,34574.07971401,493491820.32,0.0,0.0,3,53174018000176,MARSSANI FUNDO DE INVESTIMENTO EM AÃÃES
CLASSES - FIF,54.519.122/0001-18,,2025-01-02,5828468.67,0.9698038,5824947.3,0.0,0.0,1,54519122000118,CLAVE FLEX PREV ITAÃ FIE I FIF CIC MULT - RESP LIMITADA
CLASSES - FIF,54.519.122/0001-18,,2025-01-03,5830296.31,0.9700606,5826489.78,0.0,0.0,1,54519122000118,CLAVE FLEX PREV ITAÃ FIE I FIF CIC MULT - RESP LIMITADA
CLASSES - FIF,54.519.122/0001-18,,2025-01-06,5823128.04,0.9688254,5819070.84,0.0,0.0,1,54519122000118,CLAVE FLEX PREV ITAÃ FIE I FIF CIC MULT - RESP LIMITADA
CLASSES - FIF,54.741.167/0001-32,,2025-01-02,3564037.33,1.0167299,3564533.65,0.0,0.0,47,54741167000132,DELFOS BALANCEADO FUNDO DE INVESTIMENTO MULTIMERCADO
CLASSES - FIF,54.741.167/0001-32,,2025-01-03,3567754.95,1.0177205,3568006.48,0.0,0.0,47,54741167000132,DELFOS BALANCEADO FUNDO DE INVESTIMENTO MULTIMERCADO
CLASSES - FIF,54.741.167/0001-32,,2025-01-06,3573558.53,1.0193048,3573560.91,0.0,0.0,47,54741167000132,DELFOS BALANCEADO FUNDO DE INVESTIMENTO MULTIMERCADO
CLASSES - FIF,55.153.488/0001-89,,2025-01-02,83013626.67,1.076638208154,82884280.94,0.0,0.0,36,55153488000189,ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÃÃES
CLASSES - FIF,55.153.488/0001-89,,2025-01-03,83057029.93,1.07712262218,82921573.23,0.0,0.0,36,55153488000189,ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÃÃES
CLASSES - FIF,55.153.488/0001-89,,2025-01-06,83250811.15,1.081249984411,83229315.48,0.0,10000.0,36,55153488000189,ALPHA KEY LONG SHORT PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÃÃES
CLASSES - FIF,55.239.865/0001-05,,2025-01-02,477378886.2,99.7525824,472955522.82,0.0,0.0,6813,55239865000105,BRADESCO FIC DE FI FINANCEIRO RF INVESTIMENTO EM INFRA CDI CRÃD PRIV - RESPONSABILIDADE LIMITADA
CLASSES - FIF,55.239.865/0001-05,,2025-01-03,478667643.65,99.9453162,473869328.77,0.0,0.0,6813,55239865000105,BRADESCO FIC DE FI FINANCEIRO RF INVESTIMENTO EM INFRA CDI CRÃD PRIV - RESPONSABILIDADE LIMITADA
CLASSES - FIF,55.239.865/0001-05,,2025-01-06,478958167.86,100.0029829,474142742.83,0.0,0.0,6813,55239865000105,BRADESCO FIC DE FI FINANCEIRO RF INVESTIMENTO EM INFRA CDI CRÃD PRIV - RESPONSABILIDADE LIMITADA
CLASSES - FIF,56.886.239/0001-65,,2025-01-02,19772733.77,0.989987,19799750.76,0.0,0.0,1,56886239000165,NELFO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA
CLASSES - FIF,56.886.239/0001-65,,2025-01-03,19779229.12,0.990266,19805333.29,0.0,0.0,1,56886239000165,NELFO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA
CLASSES - FIF,56.886.239/0001-65,,2025-01-06,19799738.39,0.992702,19854058.6,0.0,0.0,1,56886239000165,NELFO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA
CLASSES - FIF,57.611.636/0001-97,,2025-01-02,18196926.95,2.7450760025,21398280.14,0.0,0.0,4,57611636000197,ROMA II FUNDO DE INVESTIMENTO FINANCEIRO AÃÃES
CLASSES - FIF,57.611.636/0001-97,,2025-01-03,18165136.42,2.7308951513,21287738.2,0.0,0.0,4,57611636000197,ROMA II FUNDO DE INVESTIMENTO FINANCEIRO AÃÃES
CLASSES - FIF,57.611.636/0001-97,,2025-01-06,18234332.35,2.7310729322,21289123.71,0.0,0.0,4,57611636000197,ROMA II FUNDO DE INVESTIMENTO FINANCEIRO AÃÃES
CLASSES - FIF,02.764.336/0001-56,,2024-12-02,113773731.22,10.2169738,113476889.17,140604.17,53033.55,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-02,113773731.22,10.2169738,113476889.17,140604.17,53033.55,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-03,114047829.39,10.2205987,112282823.23,273825.36,1508151.27,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-03,114047829.39,10.2205987,112282823.23,273825.36,1508151.27,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-04,112596272.59,10.223801,111673947.77,8502.0,652558.12,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-04,112596272.59,10.223801,111673947.77,8502.0,652558.12,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-05,111995257.46,10.227325,111712647.58,207.67,0.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-05,111995257.46,10.227325,111712647.58,207.67,0.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-06,112081683.05,10.2304913,112020785.65,275202.52,1650.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-06,112081683.05,10.2304913,112020785.65,275202.52,1650.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-09,112100063.1,10.2306698,111989933.42,5193.32,38000.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-09,112100063.1,10.2306698,111989933.42,5193.32,38000.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-10,112011050.23,10.2244982,111899121.68,3665.61,26920.08,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-10,112011050.23,10.2244982,111899121.68,3665.61,26920.08,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-11,112148139.62,10.2314043,112032702.65,75558.91,17559.93,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-11,112148139.62,10.2314043,112032702.65,75558.91,17559.93,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-12,112201474.09,10.2364113,111377920.6,3185.41,712792.84,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-12,112201474.09,10.2364113,111377920.6,3185.41,712792.84,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-13,112768023.38,10.2376209,112609870.01,1253370.79,34582.89,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-13,112768023.38,10.2376209,112609870.01,1253370.79,34582.89,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-16,112946438.97,10.2358708,112807541.48,219922.06,3000.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-16,112946438.97,10.2358708,112807541.48,219922.06,3000.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-17,113730966.32,10.2375911,113577397.89,755596.64,4700.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-17,113730966.32,10.2375911,113577397.89,755596.64,4700.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-18,113787005.52,10.2415157,112160938.47,4141.52,1464140.93,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-18,113787005.52,10.2415157,112160938.47,4141.52,1464140.93,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-19,112336120.63,10.2410818,111234921.49,5112.68,926377.75,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-19,112336120.63,10.2410818,111234921.49,5112.68,926377.75,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-20,112065157.28,10.2353181,111875162.13,708143.85,5300.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-20,112065157.28,10.2353181,111875162.13,708143.85,5300.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-23,113175972.54,10.2333476,112831400.45,1124787.83,147011.08,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-23,113175972.54,10.2333476,112831400.45,1124787.83,147011.08,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-24,113161883.37,10.2308931,112804337.64,0.0,0.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-24,113161883.37,10.2308931,112804337.64,0.0,0.0,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-26,113390896.46,10.2344332,112435731.12,324055.44,731694.81,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-26,113390896.46,10.2344332,112435731.12,324055.44,731694.81,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-27,112841872.26,10.2393358,111474313.09,115881.69,1131159.6,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
CLASSES - FIF,02.764.336/0001-56,,2024-12-27,112841872.26,10.2393358,111474313.09,115881.69,1131159.6,2,2764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA
